id,route_id,route_name,county,pickup_day,pickup_duration_min,num_stops,place_pickup_times
24,R008,Route H,Kerry,Friday,78,12,"[{""place"": ""Killorglin"", ""pickup_time"": ""12:30""}, {""place"": ""Listowel"", ""pickup_time"": ""12:40""}, {""place"": ""Annascaul"", ""pickup_time"": ""12:51""}, {""place"": ""Blennerville"", ""pickup_time"": ""13:00""}, {""place"": ""Killarney"", ""pickup_time"": ""13:12""}, {""place"": ""Moyvane"", ""pickup_time"": ""13:27""}, {""place"": ""Cahersiveen"", ""pickup_time"": ""13:36""}, {""place"": ""Tarbert"", ""pickup_time"": ""13:51""}, {""place"": ""Kenmare"", ""pickup_time"": ""13:59""}, {""place"": ""Lixnaw"", ""pickup_time"": ""14:05""}, {""place"": ""Ballinskelligs"", ""pickup_time"": ""14:13""}, {""place"": ""Abbeyfeale"", ""pickup_time"": ""14:21""}]"
25,R008,Route H,Kerry,Wednesday,51,12,"[{""place"": ""Killorglin"", ""pickup_time"": ""12:30""}, {""place"": ""Listowel"", ""pickup_time"": ""12:38""}, {""place"": ""Annascaul"", ""pickup_time"": ""12:53""}, {""place"": ""Blennerville"", ""pickup_time"": ""13:07""}, {""place"": ""Killarney"", ""pickup_time"": ""13:13""}, {""place"": ""Moyvane"", ""pickup_time"": ""13:24""}, {""place"": ""Cahersiveen"", ""pickup_time"": ""13:33""}, {""place"": ""Tarbert"", ""pickup_time"": ""13:42""}, {""place"": ""Kenmare"", ""pickup_time"": ""13:47""}, {""place"": ""Lixnaw"", ""pickup_time"": ""13:59""}, {""place"": ""Ballinskelligs"", ""pickup_time"": ""14:07""}, {""place"": ""Abbeyfeale"", ""pickup_time"": ""14:19""}]"
26,R009,Route I,Wicklow,Tuesday,112,21,"[{""place"": ""Wicklow Town"", ""pickup_time"": ""14:45""}, {""place"": ""Arklow"", ""pickup_time"": ""14:54""}, {""place"": ""Roundwood"", ""pickup_time"": ""15:03""}, {""place"": ""Rathdrum"", ""pickup_time"": ""15:15""}, {""place"": ""Aughrim"", ""pickup_time"": ""15:22""}, {""place"": ""Hollywood"", ""pickup_time"": ""15:27""}, {""place"": ""Sallygap"", ""pickup_time"": ""15:34""}, {""place"": ""Kilcoole"", ""pickup_time"": ""15:49""}, {""place"": ""Kilmacanogue"", ""pickup_time"": ""15:58""}, {""place"": ""Greystones"", ""pickup_time"": ""16:03""}, {""place"": ""Newtownmountkennedy"", ""pickup_time"": ""16:08""}, {""place"": ""Ballygar"", ""pickup_time"": ""16:14""}, {""place"": ""Bray"", ""pickup_time"": ""16:29""}, {""place"": ""Ballymore"", ""pickup_time"": ""16:34""}, {""place"": ""Ballygannon"", ""pickup_time"": ""16:48""}, {""place"": ""Carnew"", ""pickup_time"": ""17:02""}, {""place"": ""Brittas Bay"", ""pickup_time"": ""17:16""}, {""place"": ""Kilpedder"", ""pickup_time"": ""17:26""}, {""place"": ""Dunlavin"", ""pickup_time"": ""17:36""}, {""place"": ""Shillelagh"", ""pickup_time"": ""17:43""}, {""place"": ""Avoca"", ""pickup_time"": ""17:52""}]"
27,R009,Route I,Wicklow,Wednesday,73,21,"[{""place"": ""Wicklow Town"", ""pickup_time"": ""14:45""}, {""place"": ""Arklow"", ""pickup_time"": ""14:53""}, {""place"": ""Roundwood"", ""pickup_time"": ""15:08""}, {""place"": ""Rathdrum"", ""pickup_time"": ""15:20""}, {""place"": ""Aughrim"", ""pickup_time"": ""15:31""}, {""place"": ""Hollywood"", ""pickup_time"": ""15:45""}, {""place"": ""Sallygap"", ""pickup_time"": ""15:58""}, {""place"": ""Kilcoole"", ""pickup_time"": ""16:08""}, {""place"": ""Kilmacanogue"", ""pickup_time"": ""16:21""}, {""place"": ""Greystones"", ""pickup_time"": ""16:34""}, {""place"": ""Newtownmountkennedy"", ""pickup_time"": ""16:41""}, {""place"": ""Ballygar"", ""pickup_time"": ""16:52""}, {""place"": ""Bray"", ""pickup_time"": ""17:07""}, {""place"": ""Ballymore"", ""pickup_time"": ""17:17""}, {""place"": ""Ballygannon"", ""pickup_time"": ""17:24""}, {""place"": ""Carnew"", ""pickup_time"": ""17:35""}, {""place"": ""Brittas Bay"", ""pickup_time"": ""17:45""}, {""place"": ""Kilpedder"", ""pickup_time"": ""17:52""}, {""place"": ""Dunlavin"", ""pickup_time"": ""18:03""}, {""place"": ""Shillelagh"", ""pickup_time"": ""18:11""}, {""place"": ""Avoca"", ""pickup_time"": ""18:20""}]"
28,R009,Route I,Wicklow,Sunday,46,21,"[{""place"": ""Wicklow Town"", ""pickup_time"": ""14:45""}, {""place"": ""Arklow"", ""pickup_time"": ""14:53""}, {""place"": ""Roundwood"", ""pickup_time"": ""15:05""}, {""place"": ""Rathdrum"", ""pickup_time"": ""15:11""}, {""place"": ""Aughrim"", ""pickup_time"": ""15:20""}, {""place"": ""Hollywood"", ""pickup_time"": ""15:25""}, {""place"": ""Sallygap"", ""pickup_time"": ""15:31""}, {""place"": ""Kilcoole"", ""pickup_time"": ""15:36""}, {""place"": ""Kilmacanogue"", ""pickup_time"": ""15:48""}, {""place"": ""Greystones"", ""pickup_time"": ""15:54""}, {""place"": ""Newtownmountkennedy"", ""pickup_time"": ""16:00""}, {""place"": ""Ballygar"", ""pickup_time"": ""16:10""}, {""place"": ""Bray"", ""pickup_time"": ""16:16""}, {""place"": ""Ballymore"", ""pickup_time"": ""16:27""}, {""place"": ""Ballygannon"", ""pickup_time"": ""16:40""}, {""place"": ""Carnew"", ""pickup_time"": ""16:49""}, {""place"": ""Brittas Bay"", ""pickup_time"": ""16:57""}, {""place"": ""Kilpedder"", ""pickup_time"": ""17:12""}, {""place"": ""Dunlavin"", ""pickup_time"": ""17:19""}, {""place"": ""Shillelagh"", ""pickup_time"": ""17:29""}, {""place"": ""Avoca"", ""pickup_time"": ""17:44""}]"
29,R009,Route I,Wicklow,Saturday,108,21,"[{""place"": ""Wicklow Town"", ""pickup_time"": ""14:45""}, {""place"": ""Arklow"", ""pickup_time"": ""14:51""}, {""place"": ""Roundwood"", ""pickup_time"": ""14:57""}, {""place"": ""Rathdrum"", ""pickup_time"": ""15:03""}, {""place"": ""Aughrim"", ""pickup_time"": ""15:08""}, {""place"": ""Hollywood"", ""pickup_time"": ""15:17""}, {""place"": ""Sallygap"", ""pickup_time"": ""15:23""}, {""place"": ""Kilcoole"", ""pickup_time"": ""15:32""}, {""place"": ""Kilmacanogue"", ""pickup_time"": ""15:39""}, {""place"": ""Greystones"", ""pickup_time"": ""15:50""}, {""place"": ""Newtownmountkennedy"", ""pickup_time"": ""15:55""}, {""place"": ""Ballygar"", ""pickup_time"": ""16:09""}, {""place"": ""Bray"", ""pickup_time"": ""16:14""}, {""place"": ""Ballymore"", ""pickup_time"": ""16:24""}, {""place"": ""Ballygannon"", ""pickup_time"": ""16:37""}, {""place"": ""Carnew"", ""pickup_time"": ""16:45""}, {""place"": ""Brittas Bay"", ""pickup_time"": ""16:54""}, {""place"": ""Kilpedder"", ""pickup_time"": ""17:09""}, {""place"": ""Dunlavin"", ""pickup_time"": ""17:16""}, {""place"": ""Shillelagh"", ""pickup_time"": ""17:23""}, {""place"": ""Avoca"", ""pickup_time"": ""17:34""}]"
30,R010,Route J,Wicklow,Sunday,119,19,"[{""place"": ""Sallygap"", ""pickup_time"": ""12:30""}, {""place"": ""Carnew"", ""pickup_time"": ""12:41""}, {""place"": ""Wicklow Town"", ""pickup_time"": ""12:49""}, {""place"": ""Baltinglass"", ""pickup_time"": ""12:57""}, {""place"": ""Kilcoole"", ""pickup_time"": ""13:07""}, {""place"": ""Shillelagh"", ""pickup_time"": ""13:22""}, {""place"": ""Aughrim"", ""pickup_time"": ""13:29""}, {""place"": ""Tintern"", ""pickup_time"": ""13:36""}, {""place"": ""Greystones"", ""pickup_time"": ""13:42""}, {""place"": ""Hollywood"", ""pickup_time"": ""13:50""}, {""place"": ""Dunlavin"", ""pickup_time"": ""14:03""}, {""place"": ""Glendalough"", ""pickup_time"": ""14:08""}, {""place"": ""Ballygannon"", ""pickup_time"": ""14:21""}, {""place"": ""Bray"", ""pickup_time"": ""14:26""}, {""place"": ""Roundwood"", ""pickup_time"": ""14:38""}, {""place"": ""Newtownmountkennedy"", ""pickup_time"": ""14:47""}, {""place"": ""Ballygar"", ""pickup_time"": ""14:55""}, {""place"": ""Glencree"", ""pickup_time"": ""15:01""}, {""place"": ""Arklow"", ""pickup_time"": ""15:13""}]"
31,R010,Route J,Wicklow,Tuesday,106,19,"[{""place"": ""Sallygap"", ""pickup_time"": ""12:30""}, {""place"": ""Carnew"", ""pickup_time"": ""12:41""}, {""place"": ""Wicklow Town"", ""pickup_time"": ""12:51""}, {""place"": ""Baltinglass"", ""pickup_time"": ""13:04""}, {""place"": ""Kilcoole"", ""pickup_time"": ""13:19""}, {""place"": ""Shillelagh"", ""pickup_time"": ""13:33""}, {""place"": ""Aughrim"", ""pickup_time"": ""13:42""}, {""place"": ""Tintern"", ""pickup_time"": ""13:57""}, {""place"": ""Greystones"", ""pickup_time"": ""14:02""}, {""place"": ""Hollywood"", ""pickup_time"": ""14:16""}, {""place"": ""Dunlavin"", ""pickup_time"": ""14:21""}, {""place"": ""Glendalough"", ""pickup_time"": ""14:32""}, {""place"": ""Ballygannon"", ""pickup_time"": ""14:41""}, {""place"": ""Bray"", ""pickup_time"": ""14:52""}, {""place"": ""Roundwood"", ""pickup_time"": ""15:00""}, {""place"": ""Newtownmountkennedy"", ""pickup_time"": ""15:15""}, {""place"": ""Ballygar"", ""pickup_time"": ""15:22""}, {""place"": ""Glencree"", ""pickup_time"": ""15:33""}, {""place"": ""Arklow"", ""pickup_time"": ""15:46""}]"
32,R010,Route J,Wicklow,Friday,40,19,"[{""place"": ""Sallygap"", ""pickup_time"": ""12:30""}, {""place"": ""Carnew"", ""pickup_time"": ""12:37""}, {""place"": ""Wicklow Town"", ""pickup_time"": ""12:48""}, {""place"": ""Baltinglass"", ""pickup_time"": ""13:02""}, {""place"": ""Kilcoole"", ""pickup_time"": ""13:14""}, {""place"": ""Shillelagh"", ""pickup_time"": ""13:24""}, {""place"": ""Aughrim"", ""pickup_time"": ""13:34""}, {""place"": ""Tintern"", ""pickup_time"": ""13:49""}, {""place"": ""Greystones"", ""pickup_time"": ""13:57""}, {""place"": ""Hollywood"", ""pickup_time"": ""14:09""}, {""place"": ""Dunlavin"", ""pickup_time"": ""14:18""}, {""place"": ""Glendalough"", ""pickup_time"": ""14:30""}, {""place"": ""Ballygannon"", ""pickup_time"": ""14:41""}, {""place"": ""Bray"", ""pickup_time"": ""14:49""}, {""place"": ""Roundwood"", ""pickup_time"": ""15:00""}, {""place"": ""Newtownmountkennedy"", ""pickup_time"": ""15:06""}, {""place"": ""Ballygar"", ""pickup_time"": ""15:12""}, {""place"": ""Glencree"", ""pickup_time"": ""15:18""}, {""place"": ""Arklow"", ""pickup_time"": ""15:23""}]"
33,R011,Route K,Limerick,Tuesday,87,8,"[{""place"": ""Limerick City Centre"", ""pickup_time"": ""15:45""}, {""place"": ""Castletroy"", ""pickup_time"": ""15:54""}, {""place"": ""Cremorgan"", ""pickup_time"": ""16:00""}, {""place"": ""O'Connell Street"", ""pickup_time"": ""16:13""}, {""place"": ""Kilmallock"", ""pickup_time"": ""16:26""}, {""place"": ""Shannon"", ""pickup_time"": ""16:33""}, {""place"": ""Markets Field"", ""pickup_time"": ""16:42""}, {""place"": ""Ballycummin"", ""pickup_time"": ""16:57""}]"
34,R011,Route K,Limerick,Saturday,102,8,"[{""place"": ""Limerick City Centre"", ""pickup_time"": ""15:45""}, {""place"": ""Castletroy"", ""pickup_time"": ""15:51""}, {""place"": ""Cremorgan"", ""pickup_time"": ""16:01""}, {""place"": ""O'Connell Street"", ""pickup_time"": ""16:12""}, {""place"": ""Kilmallock"", ""pickup_time"": ""16:20""}, {""place"": ""Shannon"", ""pickup_time"": ""16:25""}, {""place"": ""Markets Field"", ""pickup_time"": ""16:32""}, {""place"": ""Ballycummin"", ""pickup_time"": ""16:43""}]"
35,R011,Route K,Limerick,Wednesday,119,8,"[{""place"": ""Limerick City Centre"", ""pickup_time"": ""15:45""}, {""place"": ""Castletroy"", ""pickup_time"": ""15:58""}, {""place"": ""Cremorgan"", ""pickup_time"": ""16:05""}, {""place"": ""O'Connell Street"", ""pickup_time"": ""16:17""}, {""place"": ""Kilmallock"", ""pickup_time"": ""16:29""}, {""place"": ""Shannon"", ""pickup_time"": ""16:39""}, {""place"": ""Markets Field"", ""pickup_time"": ""16:46""}, {""place"": ""Ballycummin"", ""pickup_time"": ""16:53""}]"
36,R011,Route K,Limerick,Sunday,75,8,"[{""place"": ""Limerick City Centre"", ""pickup_time"": ""15:45""}, {""place"": ""Castletroy"", ""pickup_time"": ""15:54""}, {""place"": ""Cremorgan"", ""pickup_time"": ""16:04""}, {""place"": ""O'Connell Street"", ""pickup_time"": ""16:18""}, {""place"": ""Kilmallock"", ""pickup_time"": ""16:29""}, {""place"": ""Shannon"", ""pickup_time"": ""16:35""}, {""place"": ""Markets Field"", ""pickup_time"": ""16:45""}, {""place"": ""Ballycummin"", ""pickup_time"": ""16:58""}]"
37,R012,Route L,Cork,Friday,37,18,"[{""place"": ""Fermoy"", ""pickup_time"": ""07:00""}, {""place"": ""Rathcormac"", ""pickup_time"": ""07:07""}, {""place"": ""Mallow"", ""pickup_time"": ""07:16""}, {""place"": ""Cork City Centre"", ""pickup_time"": ""07:21""}, {""place"": ""Cork Airport"", ""pickup_time"": ""07:26""}, {""place"": ""Skibbereen"", ""pickup_time"": ""07:31""}, {""place"": ""Douglas"", ""pickup_time"": ""07:37""}, {""place"": ""Gurranabraher"", ""pickup_time"": ""07:43""}, {""place"": ""Wilton"", ""pickup_time"": ""07:57""}, {""place"": ""Carrigtwohill"", ""pickup_time"": ""08:10""}, {""place"": ""Glanmire"", ""pickup_time"": ""08:20""}, {""place"": ""Midleton"", ""pickup_time"": ""08:32""}, {""place"": ""Carrigaline"", ""pickup_time"": ""08:39""}, {""place"": ""Cobh"", ""pickup_time"": ""08:52""}, {""place"": ""Blackpool"", ""pickup_time"": ""09:07""}, {""place"": ""Youghal"", ""pickup_time"": ""09:16""}, {""place"": ""Bandon"", ""pickup_time"": ""09:26""}, {""place"": ""Blarney"", ""pickup_time"": ""09:41""}]"
38,R012,Route L,Cork,Tuesday,62,18,"[{""place"": ""Fermoy"", ""pickup_time"": ""07:00""}, {""place"": ""Rathcormac"", ""pickup_time"": ""07:11""}, {""place"": ""Mallow"", ""pickup_time"": ""07:21""}, {""place"": ""Cork City Centre"", ""pickup_time"": ""07:30""}, {""place"": ""Cork Airport"", ""pickup_time"": ""07:44""}, {""place"": ""Skibbereen"", ""pickup_time"": ""07:58""}, {""place"": ""Douglas"", ""pickup_time"": ""08:03""}, {""place"": ""Gurranabraher"", ""pickup_time"": ""08:11""}, {""place"": ""Wilton"", ""pickup_time"": ""08:18""}, {""place"": ""Carrigtwohill"", ""pickup_time"": ""08:25""}, {""place"": ""Glanmire"", ""pickup_time"": ""08:38""}, {""place"": ""Midleton"", ""pickup_time"": ""08:52""}, {""place"": ""Carrigaline"", ""pickup_time"": ""08:59""}, {""place"": ""Cobh"", ""pickup_time"": ""09:08""}, {""place"": ""Blackpool"", ""pickup_time"": ""09:21""}, {""place"": ""Youghal"", ""pickup_time"": ""09:35""}, {""place"": ""Bandon"", ""pickup_time"": ""09:40""}, {""place"": ""Blarney"", ""pickup_time"": ""09:50""}]"
39,R012,Route L,Cork,Thursday,88,18,"[{""place"": ""Fermoy"", ""pickup_time"": ""07:00""}, {""place"": ""Rathcormac"", ""pickup_time"": ""07:07""}, {""place"": ""Mallow"", ""pickup_time"": ""07:20""}, {""place"": ""Cork City Centre"", ""pickup_time"": ""07:26""}, {""place"": ""Cork Airport"", ""pickup_time"": ""07:40""}, {""place"": ""Skibbereen"", ""pickup_time"": ""07:51""}, {""place"": ""Douglas"", ""pickup_time"": ""07:59""}, {""place"": ""Gurranabraher"", ""pickup_time"": ""08:05""}, {""place"": ""Wilton"", ""pickup_time"": ""08:20""}, {""place"": ""Carrigtwohill"", ""pickup_time"": ""08:27""}, {""place"": ""Glanmire"", ""pickup_time"": ""08:41""}, {""place"": ""Midleton"", ""pickup_time"": ""08:52""}, {""place"": ""Carrigaline"", ""pickup_time"": ""09:07""}, {""place"": ""Cobh"", ""pickup_time"": ""09:16""}, {""place"": ""Blackpool"", ""pickup_time"": ""09:21""}, {""place"": ""Youghal"", ""pickup_time"": ""09:35""}, {""place"": ""Bandon"", ""pickup_time"": ""09:41""}, {""place"": ""Blarney"", ""pickup_time"": ""09:52""}]"
40,R012,Route L,Cork,Monday,106,18,"[{""place"": ""Fermoy"", ""pickup_time"": ""07:00""}, {""place"": ""Rathcormac"", ""pickup_time"": ""07:07""}, {""place"": ""Mallow"", ""pickup_time"": ""07:17""}, {""place"": ""Cork City Centre"", ""pickup_time"": ""07:31""}, {""place"": ""Cork Airport"", ""pickup_time"": ""07:44""}, {""place"": ""Skibbereen"", ""pickup_time"": ""07:58""}, {""place"": ""Douglas"", ""pickup_time"": ""08:04""}, {""place"": ""Gurranabraher"", ""pickup_time"": ""08:11""}, {""place"": ""Wilton"", ""pickup_time"": ""08:22""}, {""place"": ""Carrigtwohill"", ""pickup_time"": ""08:28""}, {""place"": ""Glanmire"", ""pickup_time"": ""08:35""}, {""place"": ""Midleton"", ""pickup_time"": ""08:42""}, {""place"": ""Carrigaline"", ""pickup_time"": ""08:53""}, {""place"": ""Cobh"", ""pickup_time"": ""09:04""}, {""place"": ""Blackpool"", ""pickup_time"": ""09:10""}, {""place"": ""Youghal"", ""pickup_time"": ""09:25""}, {""place"": ""Bandon"", ""pickup_time"": ""09:36""}, {""place"": ""Blarney"", ""pickup_time"": ""09:45""}]"
41,R013,Route M,Wexford,Sunday,45,9,"[{""place"": ""Enniscorthy"", ""pickup_time"": ""15:00""}, {""place"": ""Fethard-on-Sea"", ""pickup_time"": ""15:09""}, {""place"": ""Ballinure"", ""pickup_time"": ""15:22""}, {""place"": ""Morgans Bridge"", ""pickup_time"": ""15:37""}, {""place"": ""Taylors Cross"", ""pickup_time"": ""15:52""}, {""place"": ""Dunbrody"", ""pickup_time"": ""16:03""}, {""place"": ""Kilmore"", ""pickup_time"": ""16:16""}, {""place"": ""Taghmon"", ""pickup_time"": ""16:31""}, {""place"": ""Johnstown"", ""pickup_time"": ""16:40""}]"
42,R013,Route M,Wexford,Friday,48,9,"[{""place"": ""Enniscorthy"", ""pickup_time"": ""15:00""}, {""place"": ""Fethard-on-Sea"", ""pickup_time"": ""15:10""}, {""place"": ""Ballinure"", ""pickup_time"": ""15:19""}, {""place"": ""Morgans Bridge"", ""pickup_time"": ""15:31""}, {""place"": ""Taylors Cross"", ""pickup_time"": ""15:40""}, {""place"": ""Dunbrody"", ""pickup_time"": ""15:55""}, {""place"": ""Kilmore"", ""pickup_time"": ""16:06""}, {""place"": ""Taghmon"", ""pickup_time"": ""16:19""}, {""place"": ""Johnstown"", ""pickup_time"": ""16:34""}]"
43,R014,Route N,Wicklow,Thursday,92,15,"[{""place"": ""Kilcoole"", ""pickup_time"": ""14:30""}, {""place"": ""Glendalough"", ""pickup_time"": ""14:45""}, {""place"": ""Sallygap"", ""pickup_time"": ""14:56""}, {""place"": ""Wicklow Town"", ""pickup_time"": ""15:04""}, {""place"": ""Kilpedder"", ""pickup_time"": ""15:09""}, {""place"": ""Ballygar"", ""pickup_time"": ""15:16""}, {""place"": ""Arklow"", ""pickup_time"": ""15:27""}, {""place"": ""Rathdrum"", ""pickup_time"": ""15:34""}, {""place"": ""Glencree"", ""pickup_time"": ""15:43""}, {""place"": ""Tintern"", ""pickup_time"": ""15:57""}, {""place"": ""Hollywood"", ""pickup_time"": ""16:03""}, {""place"": ""Kilmacanogue"", ""pickup_time"": ""16:14""}, {""place"": ""Aughrim"", ""pickup_time"": ""16:20""}, {""place"": ""Newtownmountkennedy"", ""pickup_time"": ""16:29""}, {""place"": ""Ballygannon"", ""pickup_time"": ""16:34""}]"
44,R014,Route N,Wicklow,Monday,69,15,"[{""place"": ""Kilcoole"", ""pickup_time"": ""14:30""}, {""place"": ""Glendalough"", ""pickup_time"": ""14:39""}, {""place"": ""Sallygap"", ""pickup_time"": ""14:47""}, {""place"": ""Wicklow Town"", ""pickup_time"": ""14:55""}, {""place"": ""Kilpedder"", ""pickup_time"": ""15:02""}, {""place"": ""Ballygar"", ""pickup_time"": ""15:10""}, {""place"": ""Arklow"", ""pickup_time"": ""15:17""}, {""place"": ""Rathdrum"", ""pickup_time"": ""15:24""}, {""place"": ""Glencree"", ""pickup_time"": ""15:32""}, {""place"": ""Tintern"", ""pickup_time"": ""15:43""}, {""place"": ""Hollywood"", ""pickup_time"": ""15:53""}, {""place"": ""Kilmacanogue"", ""pickup_time"": ""15:58""}, {""place"": ""Aughrim"", ""pickup_time"": ""16:11""}, {""place"": ""Newtownmountkennedy"", ""pickup_time"": ""16:22""}, {""place"": ""Ballygannon"", ""pickup_time"": ""16:29""}]"
45,R014,Route N,Wicklow,Sunday,79,15,"[{""place"": ""Kilcoole"", ""pickup_time"": ""14:30""}, {""place"": ""Glendalough"", ""pickup_time"": ""14:40""}, {""place"": ""Sallygap"", ""pickup_time"": ""14:48""}, {""place"": ""Wicklow Town"", ""pickup_time"": ""14:54""}, {""place"": ""Kilpedder"", ""pickup_time"": ""15:04""}, {""place"": ""Ballygar"", ""pickup_time"": ""15:16""}, {""place"": ""Arklow"", ""pickup_time"": ""15:27""}, {""place"": ""Rathdrum"", ""pickup_time"": ""15:38""}, {""place"": ""Glencree"", ""pickup_time"": ""15:48""}, {""place"": ""Tintern"", ""pickup_time"": ""16:00""}, {""place"": ""Hollywood"", ""pickup_time"": ""16:08""}, {""place"": ""Kilmacanogue"", ""pickup_time"": ""16:20""}, {""place"": ""Aughrim"", ""pickup_time"": ""16:26""}, {""place"": ""Newtownmountkennedy"", ""pickup_time"": ""16:37""}, {""place"": ""Ballygannon"", ""pickup_time"": ""16:47""}]"
46,R014,Route N,Wicklow,Friday,66,15,"[{""place"": ""Kilcoole"", ""pickup_time"": ""14:30""}, {""place"": ""Glendalough"", ""pickup_time"": ""14:38""}, {""place"": ""Sallygap"", ""pickup_time"": ""14:51""}, {""place"": ""Wicklow Town"", ""pickup_time"": ""14:57""}, {""place"": ""Kilpedder"", ""pickup_time"": ""15:09""}, {""place"": ""Ballygar"", ""pickup_time"": ""15:15""}, {""place"": ""Arklow"", ""pickup_time"": ""15:20""}, {""place"": ""Rathdrum"", ""pickup_time"": ""15:33""}, {""place"": ""Glencree"", ""pickup_time"": ""15:38""}, {""place"": ""Tintern"", ""pickup_time"": ""15:53""}, {""place"": ""Hollywood"", ""pickup_time"": ""15:58""}, {""place"": ""Kilmacanogue"", ""pickup_time"": ""16:04""}, {""place"": ""Aughrim"", ""pickup_time"": ""16:18""}, {""place"": ""Newtownmountkennedy"", ""pickup_time"": ""16:28""}, {""place"": ""Ballygannon"", ""pickup_time"": ""16:37""}]"
